,날짜,시장,품명,거래량
10584,2018-10-04,대전,가을,28620
10585,2018-10-04,부산,가을,299000
10586,2018-10-04,서울,가을,145500
10587,2018-10-04,광주,겨울,21280
10588,2018-10-04,광주,여름,22960
10589,2018-10-04,대전,여름,42250
10590,2018-10-04,서울,여름,140
10591,2018-10-05,대전,가을,32520
10592,2018-10-05,부산,가을,239000
10593,2018-10-05,서울,가을,488950
10594,2018-10-05,광주,겨울,10100
10595,2018-10-05,광주,여름,32890
10596,2018-10-05,대전,여름,31160
10597,2018-10-05,서울,여름,70
10598,2018-10-06,대전,가을,23320
10599,2018-10-06,부산,가을,20000
10600,2018-10-06,서울,가을,175100
10601,2018-10-06,광주,여름,10850
10602,2018-10-06,대전,여름,9160
10603,2018-10-08,대전,가을,37550
10604,2018-10-08,부산,가을,264000
10605,2018-10-08,서울,가을,67100
10606,2018-10-08,광주,겨울,10560
10607,2018-10-08,광주,여름,41450
10608,2018-10-08,대전,여름,39440
10609,2018-10-08,서울,여름,70
10610,2018-10-09,대전,가을,40200
10611,2018-10-09,부산,가을,86000
10612,2018-10-09,서울,가을,58500
10613,2018-10-09,광주,겨울,9870
10614,2018-10-09,서울,겨울,10000
10615,2018-10-09,광주,여름,11950
10616,2018-10-09,대전,여름,56680
10617,2018-10-10,광주,가을,1240
10618,2018-10-10,대전,가을,21010
10619,2018-10-10,부산,가을,280000
10620,2018-10-10,서울,가을,676050
10621,2018-10-10,광주,겨울,10410
10622,2018-10-10,광주,여름,31620
10623,2018-10-10,대전,여름,43230
10624,2018-10-10,서울,여름,35
10625,2018-10-11,대전,가을,24850
10626,2018-10-11,부산,가을,187000
10627,2018-10-11,서울,가을,597040
10628,2018-10-11,광주,겨울,10860
10629,2018-10-11,광주,여름,29670
10630,2018-10-11,대전,여름,29200
10631,2018-10-12,대전,가을,16550
10632,2018-10-12,부산,가을,98000
10633,2018-10-12,서울,가을,619900
10634,2018-10-12,광주,여름,22080
10635,2018-10-12,대전,여름,37140
10636,2018-10-13,대전,가을,24310
10637,2018-10-13,부산,가을,10000
10638,2018-10-13,서울,가을,446300
10639,2018-10-13,서울,겨울,10000
10640,2018-10-13,광주,여름,10110
10641,2018-10-13,대전,여름,40380
10642,2018-10-15,대전,가을,32150
10643,2018-10-15,부산,가을,268000
10644,2018-10-15,서울,가을,9700
10645,2018-10-15,광주,겨울,9910
10646,2018-10-15,광주,여름,22340
10647,2018-10-15,대전,여름,56270
10648,2018-10-15,서울,여름,210
10649,2018-10-16,대전,가을,26340
10650,2018-10-16,부산,가을,180000
10651,2018-10-16,서울,가을,578350
10652,2018-10-16,광주,겨울,10240
10653,2018-10-16,광주,여름,29460
10654,2018-10-16,대전,여름,64040
10655,2018-10-17,대전,가을,33310
10656,2018-10-17,부산,가을,249000
10657,2018-10-17,서울,가을,435370
10658,2018-10-17,광주,겨울,9940
10659,2018-10-17,광주,여름,32390
10660,2018-10-17,대전,여름,40820
10661,2018-10-19,대전,가을,17850
10662,2018-10-19,부산,가을,167253
10663,2018-10-19,서울,가을,504400
10664,2018-10-19,광주,겨울,410
10665,2018-10-19,광주,여름,17800
10666,2018-10-19,대전,여름,40740
10667,2018-10-20,대전,가을,20100
10668,2018-10-20,부산,가을,11300
10669,2018-10-20,서울,가을,476340
10670,2018-10-20,광주,여름,9560
10671,2018-10-20,대전,여름,32910
10672,2018-10-22,대전,가을,41400
10673,2018-10-22,부산,가을,196500
10674,2018-10-22,서울,가을,31200
10675,2018-10-22,광주,겨울,9980
10676,2018-10-22,광주,여름,31590
10677,2018-10-22,대전,여름,46810
10678,2018-10-23,대전,가을,30090
10679,2018-10-23,부산,가을,204000
10680,2018-10-23,서울,가을,591740
10681,2018-10-23,광주,겨울,7820
10682,2018-10-23,광주,여름,30560
10683,2018-10-23,대전,여름,56530
10684,2018-10-24,대전,가을,29020
10685,2018-10-24,부산,가을,184000
10686,2018-10-24,서울,가을,38060
10687,2018-10-24,광주,겨울,19750
10688,2018-10-24,광주,여름,40080
10689,2018-10-24,대전,여름,41180
10690,2018-10-25,대전,가을,39970
10691,2018-10-25,부산,가을,219000
10692,2018-10-25,광주,여름,31490
10693,2018-10-25,대전,여름,53270
10694,2018-10-26,대전,가을,19260
10695,2018-10-26,부산,가을,285220
10696,2018-10-26,서울,가을,550050
10697,2018-10-26,광주,겨울,720
10698,2018-10-26,광주,여름,22570
10699,2018-10-26,대전,여름,49570
10700,2018-10-27,대전,가을,8160
10701,2018-10-27,부산,가을,39000
10702,2018-10-27,서울,가을,259020
10703,2018-10-27,광주,겨울,1590
10704,2018-10-27,광주,여름,11600
10705,2018-10-27,대전,여름,37990
10706,2018-10-29,대전,가을,27270
10707,2018-10-29,부산,가을,179000
10708,2018-10-29,서울,가을,513460
10709,2018-10-29,광주,여름,30110
10710,2018-10-29,대전,여름,58540
10711,2018-10-30,대전,가을,28880
10712,2018-10-30,부산,가을,239000
10713,2018-10-30,서울,가을,596840
10714,2018-10-30,광주,여름,11830
10715,2018-10-30,대전,여름,56810
10716,2018-10-31,대전,가을,20800
10717,2018-10-31,부산,가을,154000
10718,2018-10-31,서울,가을,8310
10719,2018-10-31,광주,겨울,8790
10720,2018-10-31,광주,여름,38570
10721,2018-10-31,대전,여름,51490
10722,2018-11-01,대전,가을,63570
10723,2018-11-01,부산,가을,116000
10724,2018-11-01,서울,가을,28920
10725,2018-11-01,광주,겨울,16950
10726,2018-11-01,광주,여름,25960
10727,2018-11-02,대전,가을,70750
10728,2018-11-02,부산,가을,240000
10729,2018-11-02,서울,가을,739060
10730,2018-11-02,광주,겨울,17520
10731,2018-11-02,광주,여름,35740
10732,2018-11-03,대전,가을,58030
10733,2018-11-03,부산,가을,52000
10734,2018-11-03,서울,가을,591040
10735,2018-11-03,광주,겨울,7110
10736,2018-11-03,광주,여름,20680
10737,2018-11-05,대전,가을,107090
10738,2018-11-05,부산,가을,276650
10739,2018-11-05,서울,가을,19500
10740,2018-11-05,광주,겨울,7840
10741,2018-11-05,광주,여름,25590
10742,2018-11-06,대전,가을,105860
10743,2018-11-06,부산,가을,208000
10744,2018-11-06,서울,가을,8970
10745,2018-11-06,광주,겨울,12200
10746,2018-11-06,광주,여름,23110
10747,2018-11-07,대전,가을,100720
10748,2018-11-07,부산,가을,189000
10749,2018-11-07,서울,가을,28500
10750,2018-11-07,광주,겨울,11560
10751,2018-11-07,광주,여름,29020
10752,2018-11-08,대전,가을,88990
10753,2018-11-08,서울,가을,467368
10754,2018-11-08,광주,겨울,12740
10755,2018-11-08,광주,여름,1740
10756,2018-11-09,대전,가을,78730
10757,2018-11-09,부산,가을,154000
10758,2018-11-09,서울,가을,582825
10759,2018-11-09,서울,겨울,10000
10760,2018-11-09,광주,여름,1210
10761,2018-11-10,대전,가을,127150
10762,2018-11-10,부산,가을,10000
10763,2018-11-10,서울,가을,1044710
10764,2018-11-10,광주,겨울,7950
10765,2018-11-10,광주,여름,22280
10766,2018-11-12,대전,가을,212060
10767,2018-11-12,부산,가을,393270
10768,2018-11-12,서울,가을,78335
10769,2018-11-12,광주,겨울,17040
10770,2018-11-12,광주,여름,35250
10771,2018-11-13,광주,가을,56520
10772,2018-11-13,대전,가을,119740
10773,2018-11-13,부산,가을,221000
10774,2018-11-13,서울,가을,950510
10775,2018-11-13,광주,겨울,25050
10776,2018-11-14,광주,가을,58980
10777,2018-11-14,대전,가을,167560
10778,2018-11-14,부산,가을,319000
10779,2018-11-14,서울,가을,1241060
10780,2018-11-14,광주,겨울,7200
10781,2018-11-14,서울,봄,900
10782,2018-11-15,광주,가을,56300
10783,2018-11-15,대전,가을,160150
10784,2018-11-15,부산,가을,207065
10785,2018-11-15,서울,가을,1099519
10786,2018-11-15,광주,겨울,12910
10787,2018-11-16,광주,가을,41540
10788,2018-11-16,대전,가을,207730
10789,2018-11-16,부산,가을,291000
10790,2018-11-16,서울,가을,1764245
10791,2018-11-16,광주,겨울,10730
10792,2018-11-17,광주,가을,9450
10793,2018-11-17,대전,가을,239310
10794,2018-11-17,부산,가을,81000
10795,2018-11-17,서울,가을,261290
10796,2018-11-17,광주,겨울,8960
10797,2018-11-19,광주,가을,51440
10798,2018-11-19,대전,가을,197970
10799,2018-11-19,부산,가을,442130
10800,2018-11-19,서울,가을,29035
10801,2018-11-19,광주,겨울,29750
10802,2018-11-21,광주,가을,79410
10803,2018-11-21,대전,가을,215540
10804,2018-11-21,부산,가을,448860
10805,2018-11-21,서울,가을,1250605
10806,2018-11-21,광주,겨울,26390
10807,2018-11-22,광주,가을,65850
10808,2018-11-22,대전,가을,227690
10809,2018-11-22,부산,가을,337000
10810,2018-11-22,서울,가을,127530
10811,2018-11-22,광주,겨울,16760
10812,2018-11-24,광주,가을,42500
10813,2018-11-24,대전,가을,201510
10814,2018-11-24,부산,가을,30000
10815,2018-11-24,서울,가을,212200
10816,2018-11-24,광주,겨울,51440
10817,2018-11-26,광주,가을,33950
10818,2018-11-26,대전,가을,119920
10819,2018-11-26,부산,가을,619480
10820,2018-11-26,서울,가을,11628
10821,2018-11-26,광주,겨울,17980
10822,2018-11-27,광주,가을,60590
10823,2018-11-27,대전,가을,126780
10824,2018-11-27,부산,가을,531000
10825,2018-11-27,서울,가을,936758
10826,2018-11-27,광주,겨울,112910
10827,2018-11-28,광주,가을,69030
10828,2018-11-28,대전,가을,153060
10829,2018-11-28,부산,가을,685550
10830,2018-11-28,서울,가을,965060
10831,2018-11-28,광주,겨울,63120
10832,2018-11-29,광주,가을,88810
10833,2018-11-29,대전,가을,167900
10834,2018-11-29,부산,가을,479770
10835,2018-11-29,서울,가을,67650
10836,2018-11-29,광주,겨울,79320
10837,2018-11-30,광주,가을,70880
10838,2018-11-30,대전,가을,145620
10839,2018-11-30,부산,가을,748530
10840,2018-11-30,서울,가을,855200
10841,2018-11-30,광주,겨울,29810
10842,2018-12-01,광주,가을,46410
10843,2018-12-01,대전,가을,77390
10844,2018-12-01,서울,가을,961954
10845,2018-12-03,광주,가을,61630
10846,2018-12-03,대전,가을,49420
10847,2018-12-03,서울,가을,1019175
10848,2018-12-03,광주,겨울,35220
10849,2018-12-04,광주,가을,10450
10850,2018-12-04,대전,가을,67360
10851,2018-12-04,부산,가을,487000
10852,2018-12-04,서울,가을,586900
10853,2018-12-04,광주,겨울,11730
10854,2018-12-05,광주,가을,53680
10855,2018-12-05,대전,가을,62170
10856,2018-12-05,부산,가을,648000
10857,2018-12-05,서울,가을,513540
10858,2018-12-05,광주,겨울,16460
10859,2018-12-06,광주,가을,58890
10860,2018-12-06,대전,가을,74460
10861,2018-12-06,부산,가을,450
10862,2018-12-06,서울,가을,633565
10863,2018-12-06,광주,겨울,70310
10864,2018-12-07,광주,가을,43990
10865,2018-12-07,대전,가을,58760
10866,2018-12-07,부산,가을,620
10867,2018-12-08,대전,가을,17130
10868,2018-12-10,광주,가을,26170
10869,2018-12-10,대전,가을,32660
10870,2018-12-10,부산,가을,949000
10871,2018-12-10,서울,가을,223215
10872,2018-12-10,광주,겨울,5960
10873,2018-12-11,광주,가을,21500
10874,2018-12-11,대전,가을,10610
10875,2018-12-11,부산,가을,413400
10876,2018-12-11,서울,가을,220858
10877,2018-12-11,광주,겨울,3930
10878,2018-12-12,광주,가을,23670
10879,2018-12-12,대전,가을,17150
10880,2018-12-12,서울,가을,404038
10881,2018-12-13,광주,가을,55780
10882,2018-12-13,대전,가을,40360
10883,2018-12-13,부산,가을,368825
10884,2018-12-13,서울,가을,37500
10885,2018-12-13,광주,겨울,30460
10886,2018-12-14,광주,가을,41930
10887,2018-12-14,대전,가을,52770
10888,2018-12-14,부산,가을,525293
10889,2018-12-14,서울,가을,495850
10890,2018-12-14,광주,겨울,52680
10891,2018-12-15,광주,가을,39650
10892,2018-12-15,대전,가을,30130
10893,2018-12-15,부산,가을,54818
10894,2018-12-15,서울,가을,218280
10895,2018-12-15,광주,겨울,35140
10896,2018-12-17,광주,가을,23030
10897,2018-12-17,대전,가을,36730
10898,2018-12-17,부산,가을,683305
10899,2018-12-17,서울,가을,332023
10900,2018-12-17,광주,겨울,14580
10901,2018-12-18,광주,가을,15350
10902,2018-12-18,대전,가을,42600
10903,2018-12-18,부산,가을,451278
10904,2018-12-18,서울,가을,444950
10905,2018-12-19,광주,가을,8520
10906,2018-12-19,대전,가을,29700
10907,2018-12-19,부산,가을,5250
10908,2018-12-19,서울,가을,502578
10909,2018-12-20,광주,가을,4760
10910,2018-12-20,대전,가을,27160
10911,2018-12-20,부산,가을,2427
10912,2018-12-20,서울,가을,329651
10913,2018-12-20,광주,겨울,690
10914,2018-12-20,서울,겨울,35
10915,2018-12-22,광주,가을,10100
10916,2018-12-22,대전,가을,12750
10917,2018-12-22,서울,가을,144410
10918,2018-12-22,광주,겨울,10350
10919,2018-12-22,서울,겨울,10000
10920,2018-12-25,광주,가을,10470
10921,2018-12-25,대전,가을,14990
10922,2018-12-25,서울,가을,301600
10923,2018-12-29,대전,가을,13500
10924,2018-12-29,부산,겨울,50000
10925,2018-12-31,광주,가을,500
10926,2018-12-31,대전,가을,16880
10927,2018-12-31,서울,가을,106600
10928,2018-12-31,부산,겨울,238000
10929,2018-12-31,서울,겨울,18
10930,2019-01-03,대전,가을,10710
10931,2019-01-03,서울,가을,47735
10932,2019-01-03,대전,겨울,17720
10933,2019-01-03,서울,겨울,19400
10934,2019-01-04,대전,가을,19090
10935,2019-01-04,서울,가을,35
10936,2019-01-04,대전,겨울,15050
10937,2019-01-04,서울,겨울,356500
10938,2019-01-05,대전,가을,13110
10939,2019-01-05,서울,가을,19700
10940,2019-01-05,대전,겨울,16210
10941,2019-01-05,서울,겨울,137600
10942,2019-01-07,대전,가을,31680
10943,2019-01-07,대전,겨울,31830
10944,2019-01-07,서울,겨울,29500
10945,2019-01-08,대전,가을,24080
10946,2019-01-08,부산,가을,530
10947,2019-01-08,대전,겨울,6800
10948,2019-01-08,서울,겨울,37135
10949,2019-01-09,대전,가을,16720
10950,2019-01-09,부산,가을,670
10951,2019-01-09,대전,겨울,10690
10952,2019-01-09,부산,겨울,223000
10953,2019-01-09,서울,겨울,123018
10954,2019-01-10,대전,가을,10570
10955,2019-01-10,대전,겨울,12900
10956,2019-01-10,부산,겨울,136000
10957,2019-01-10,서울,겨울,86150
10958,2019-01-11,대전,가을,10640
10959,2019-01-11,대전,겨울,20120
10960,2019-01-11,부산,겨울,138000
10961,2019-01-11,서울,겨울,350500
10962,2019-01-12,대전,가을,11280
10963,2019-01-12,부산,가을,450
10964,2019-01-12,대전,겨울,15790
10965,2019-01-12,부산,겨울,18000
10966,2019-01-12,서울,겨울,175100
10967,2019-01-14,대전,가을,6020
10968,2019-01-14,대전,겨울,13460
10969,2019-01-14,부산,겨울,219000
10970,2019-01-14,서울,겨울,71
10971,2019-01-15,대전,가을,6440
10972,2019-01-15,대전,겨울,3650
10973,2019-01-15,부산,겨울,240000
10974,2019-01-15,서울,겨울,165968
10975,2019-01-16,대전,가을,9490
10976,2019-01-16,광주,겨울,19610
10977,2019-01-16,대전,겨울,5760
10978,2019-01-16,부산,겨울,166000
10979,2019-01-16,서울,겨울,314900
10980,2019-01-17,대전,가을,13620
10981,2019-01-17,광주,겨울,3160
10982,2019-01-17,대전,겨울,13740
10983,2019-01-17,부산,겨울,139000
10984,2019-01-17,서울,겨울,120165
10985,2019-01-18,대전,가을,15230
10986,2019-01-18,광주,겨울,17290
10987,2019-01-18,대전,겨울,20830
10988,2019-01-18,부산,겨울,177000
10989,2019-01-18,서울,겨울,383585
10990,2019-01-19,대전,가을,15770
10991,2019-01-19,광주,겨울,10760
10992,2019-01-19,대전,겨울,6980
10993,2019-01-19,부산,겨울,10000
10994,2019-01-19,서울,겨울,156200
10995,2019-01-20,부산,겨울,7000
10996,2019-01-21,부산,가을,90
10997,2019-01-21,광주,겨울,6770
10998,2019-01-21,대전,겨울,46790
10999,2019-01-21,부산,겨울,246000
11000,2019-01-21,서울,겨울,35
11001,2019-01-22,광주,겨울,6690
11002,2019-01-22,대전,겨울,33630
11003,2019-01-22,부산,겨울,210000
11004,2019-01-23,광주,겨울,13140
11005,2019-01-23,대전,겨울,40510
11006,2019-01-23,부산,겨울,82000
11007,2019-01-23,서울,겨울,323050
11008,2019-01-24,광주,겨울,6980
11009,2019-01-24,대전,겨울,25840
11010,2019-01-24,부산,겨울,95000
11011,2019-01-24,서울,겨울,310635
11012,2019-01-25,광주,겨울,27190
11013,2019-01-25,대전,겨울,24770
11014,2019-01-25,부산,겨울,238000
11015,2019-01-25,서울,겨울,282085
11016,2019-01-26,광주,겨울,13680
11017,2019-01-26,대전,겨울,16810
11018,2019-01-26,부산,겨울,17000
11019,2019-01-26,서울,겨울,183130
11020,2019-01-28,광주,겨울,26840
11021,2019-01-28,대전,겨울,41770
11022,2019-01-28,부산,겨울,195000
11023,2019-01-28,서울,겨울,39018
11024,2019-01-29,광주,겨울,21540
11025,2019-01-29,대전,겨울,32600
11026,2019-01-29,부산,겨울,182000
11027,2019-01-29,서울,겨울,397918
11028,2019-01-30,광주,겨울,24900
11029,2019-01-30,대전,겨울,27530
11030,2019-01-30,부산,겨울,130000
11031,2019-01-30,서울,겨울,428100
11032,2019-01-31,서울,가을,7840
11033,2019-01-31,광주,겨울,8290
11034,2019-01-31,대전,겨울,34300
11035,2019-01-31,부산,겨울,218000
11036,2019-01-31,서울,겨울,373910
11037,2019-01-31,대구,봄,32920
11038,2019-02-01,광주,겨울,3470
11039,2019-02-01,대전,겨울,27570
11040,2019-02-01,부산,겨울,75000
11041,2019-02-01,서울,겨울,322050
11042,2019-02-02,광주,겨울,12700
11043,2019-02-02,대전,겨울,33410
11044,2019-02-02,부산,겨울,23000
11045,2019-02-02,서울,겨울,131800
11046,2019-02-03,광주,겨울,4740
11047,2019-02-03,대전,겨울,3000
11048,2019-02-03,부산,겨울,7000
11049,2019-02-04,부산,겨울,6000
11050,2019-02-04,서울,겨울,30000
11051,2019-02-06,부산,겨울,7000
11052,2019-02-08,광주,겨울,21750
11053,2019-02-08,대전,겨울,56040
11054,2019-02-08,부산,겨울,37000
11055,2019-02-08,서울,겨울,429805
11056,2019-02-09,광주,겨울,1860
11057,2019-02-09,대전,겨울,36010
11058,2019-02-09,부산,겨울,30000
11059,2019-02-09,서울,겨울,18700
11060,2019-02-11,광주,겨울,24020
11061,2019-02-11,대전,겨울,44370
11062,2019-02-11,부산,겨울,149000
11063,2019-02-11,서울,겨울,49435
11064,2019-02-12,광주,겨울,10240
11065,2019-02-12,대전,겨울,35410
11066,2019-02-12,부산,겨울,191000
11067,2019-02-12,서울,겨울,259645
11068,2019-02-13,부산,가을,20000
11069,2019-02-13,광주,겨울,15630
11070,2019-02-13,대전,겨울,31230
11071,2019-02-13,부산,겨울,186000
11072,2019-02-13,서울,겨울,293805
11073,2019-02-14,광주,겨울,18780
11074,2019-02-14,대전,겨울,24950
11075,2019-02-14,부산,겨울,155000
11076,2019-02-14,서울,겨울,39085
11077,2019-02-15,광주,겨울,13530
11078,2019-02-15,대전,겨울,26200
11079,2019-02-15,부산,겨울,221000
11080,2019-02-15,서울,겨울,363800
11081,2019-02-16,광주,겨울,20140
11082,2019-02-16,대전,겨울,16330
11083,2019-02-16,서울,겨울,274200
11084,2019-02-17,부산,겨울,7000
11085,2019-02-18,광주,겨울,24060
11086,2019-02-18,대전,겨울,32470
11087,2019-02-18,부산,겨울,108000
11088,2019-02-18,서울,겨울,67617
11089,2019-02-19,광주,겨울,12330
11090,2019-02-19,대전,겨울,30640
11091,2019-02-19,부산,겨울,161000
11092,2019-02-19,서울,겨울,19300
11093,2019-02-20,광주,겨울,2900
11094,2019-02-20,대전,겨울,29440
11095,2019-02-20,부산,겨울,298000
11096,2019-02-20,서울,겨울,216700
11097,2019-02-21,광주,겨울,6930
11098,2019-02-21,대전,겨울,32390
11099,2019-02-21,부산,겨울,124000
11100,2019-02-21,서울,겨울,268760
11101,2019-02-22,광주,겨울,13550
11102,2019-02-22,대전,겨울,33150
11103,2019-02-22,부산,겨울,136000
11104,2019-02-22,서울,겨울,324020
11105,2019-02-23,광주,겨울,22200
11106,2019-02-23,대전,겨울,37420
11107,2019-02-23,부산,겨울,21266
11108,2019-02-23,서울,겨울,234750
11109,2019-02-24,부산,겨울,16000
11110,2019-02-25,광주,겨울,21940
11111,2019-02-25,대전,겨울,35490
11112,2019-02-25,부산,겨울,214000
11113,2019-02-26,광주,겨울,25910
11114,2019-02-26,대전,겨울,27670
11115,2019-02-26,부산,겨울,106000
11116,2019-02-27,광주,겨울,16900
11117,2019-02-27,대전,겨울,32920
11118,2019-02-27,서울,겨울,37600
11119,2019-03-01,광주,겨울,3810
11120,2019-03-01,대전,겨울,40660
11121,2019-03-01,부산,겨울,20000
11122,2019-03-02,광주,겨울,3290
11123,2019-03-02,대전,겨울,26180
11124,2019-03-02,부산,겨울,29000
11125,2019-03-04,광주,겨울,22330
11126,2019-03-04,대전,겨울,31480
11127,2019-03-04,부산,겨울,126000
11128,2019-03-04,서울,겨울,9770
11129,2019-03-05,광주,겨울,8850
11130,2019-03-05,대전,겨울,32580
11131,2019-03-05,부산,겨울,209000
11132,2019-03-05,서울,겨울,32750
11133,2019-03-05,부산,봄,800
11134,2019-03-06,광주,겨울,13740
11135,2019-03-06,대전,겨울,45450
11136,2019-03-06,부산,겨울,175000
11137,2019-03-06,서울,겨울,49870
11138,2019-03-07,광주,겨울,20270
11139,2019-03-07,대전,겨울,42240
11140,2019-03-07,부산,겨울,130000
11141,2019-03-07,서울,겨울,48700
11142,2019-03-08,광주,겨울,14970
11143,2019-03-08,대전,겨울,49750
11144,2019-03-08,부산,겨울,70000
11145,2019-03-08,서울,겨울,333753
11146,2019-03-09,광주,겨울,22750
11147,2019-03-09,대전,겨울,37240
11148,2019-03-09,부산,겨울,25000
11149,2019-03-09,서울,겨울,244950
11150,2019-03-10,부산,겨울,10000
11151,2019-03-11,광주,겨울,31060
11152,2019-03-11,대전,겨울,57450
11153,2019-03-11,부산,겨울,106000
11154,2019-03-11,서울,겨울,29135
11155,2019-03-12,광주,겨울,5650
11156,2019-03-12,대전,겨울,27280
11157,2019-03-12,부산,겨울,221000
11158,2019-03-12,서울,겨울,9800
11159,2019-03-13,광주,겨울,23920
11160,2019-03-13,대전,겨울,16820
11161,2019-03-13,부산,겨울,179000
11162,2019-03-13,서울,겨울,338980
11163,2019-03-14,광주,겨울,12320
11164,2019-03-14,대전,겨울,30950
11165,2019-03-14,부산,겨울,77000
11166,2019-03-14,서울,겨울,68500
11167,2019-03-15,광주,겨울,8320
11168,2019-03-15,대전,겨울,25300
11169,2019-03-15,서울,겨울,286150
11170,2019-03-16,광주,겨울,4750
11171,2019-03-16,대전,겨울,18150
11172,2019-03-16,부산,겨울,54000
11173,2019-03-16,서울,겨울,145850
11174,2019-03-18,광주,겨울,17130
11175,2019-03-18,대전,겨울,48830
11176,2019-03-18,부산,겨울,115000
11177,2019-03-18,서울,겨울,29335
11178,2019-03-19,광주,겨울,14060
11179,2019-03-19,대전,겨울,58180
11180,2019-03-19,부산,겨울,170000
11181,2019-03-19,서울,겨울,29550
11182,2019-03-20,광주,겨울,14350
11183,2019-03-20,대전,겨울,23630
11184,2019-03-20,부산,겨울,128000
11185,2019-03-20,서울,겨울,19000
11186,2019-03-21,광주,겨울,23330
11187,2019-03-21,대전,겨울,42550
11188,2019-03-21,부산,겨울,161000
11189,2019-03-21,서울,겨울,100800
11190,2019-03-22,광주,겨울,27010
11191,2019-03-22,대전,겨울,25610
11192,2019-03-22,부산,겨울,263000
11193,2019-03-22,서울,겨울,35838
11194,2019-03-23,광주,겨울,17580
11195,2019-03-23,대전,겨울,15370
11196,2019-03-23,부산,겨울,8000
11197,2019-03-23,서울,겨울,17900
11198,2019-03-24,부산,겨울,9000
11199,2019-03-25,광주,겨울,27400
11200,2019-03-25,대전,겨울,35620
11201,2019-03-25,부산,겨울,132000
11202,2019-03-25,서울,겨울,10036
11203,2019-03-26,광주,겨울,16590
11204,2019-03-26,대전,겨울,32890
11205,2019-03-26,부산,겨울,158000
11206,2019-03-27,광주,겨울,25940
11207,2019-03-27,대전,겨울,18520
11208,2019-03-27,부산,겨울,238000
11209,2019-03-27,서울,겨울,19168
11210,2019-03-28,광주,겨울,13680
11211,2019-03-28,대전,겨울,28950
11212,2019-03-28,부산,겨울,186000
11213,2019-03-28,서울,겨울,19100
11214,2019-03-29,광주,겨울,33660
11215,2019-03-29,대전,겨울,30100
11216,2019-03-29,부산,겨울,113000
11217,2019-03-29,서울,겨울,88200
11218,2019-03-30,대전,겨울,20880
11219,2019-03-30,부산,겨울,42000
11220,2019-03-30,서울,겨울,27500
11221,2019-04-01,광주,겨울,37840
11222,2019-04-01,대전,겨울,31980
11223,2019-04-01,부산,겨울,148000
11224,2019-04-01,서울,겨울,10035
11225,2019-04-02,광주,겨울,16510
11226,2019-04-02,대전,겨울,39060
11227,2019-04-02,부산,겨울,129000
11228,2019-04-02,서울,겨울,19400
11229,2019-04-03,광주,겨울,33330
11230,2019-04-03,대전,겨울,54820
11231,2019-04-03,부산,겨울,143000
11232,2019-04-03,서울,겨울,38685
11233,2019-04-04,광주,겨울,25850
11234,2019-04-04,대전,겨울,30505
11235,2019-04-04,부산,겨울,131000
11236,2019-04-04,서울,겨울,19500
11237,2019-04-05,광주,겨울,32030
11238,2019-04-05,대전,겨울,34320
11239,2019-04-05,부산,겨울,133000
11240,2019-04-05,서울,겨울,38700
11241,2019-04-06,광주,겨울,31900
11242,2019-04-06,대전,겨울,23970
11243,2019-04-06,부산,겨울,10000
11244,2019-04-06,서울,겨울,9700
11245,2019-04-08,광주,겨울,24710
11246,2019-04-08,대전,겨울,38390
11247,2019-04-08,부산,겨울,20000
11248,2019-04-08,서울,겨울,39268
11249,2019-04-08,대전,봄,3870
11250,2019-04-09,광주,겨울,37360
11251,2019-04-09,대전,겨울,33770
11252,2019-04-10,광주,겨울,15840
11253,2019-04-10,대전,겨울,38490
11254,2019-04-10,부산,겨울,10000
11255,2019-04-10,서울,겨울,19535
11256,2019-04-11,광주,겨울,38480
11257,2019-04-11,대전,겨울,26540
11258,2019-04-11,서울,겨울,18
11259,2019-04-12,광주,겨울,30320
11260,2019-04-12,대전,겨울,45490
11261,2019-04-12,서울,겨울,28020
11262,2019-04-15,광주,겨울,53090
11263,2019-04-15,대전,겨울,33380
11264,2019-04-15,서울,겨울,18
11265,2019-04-15,대전,봄,7140
11266,2019-04-16,광주,겨울,33690
11267,2019-04-16,대전,겨울,15550
11268,2019-04-16,서울,겨울,18
11269,2019-04-17,광주,겨울,10150
11270,2019-04-17,대전,겨울,30650
11271,2019-04-17,서울,겨울,39418
11272,2019-04-17,대전,봄,12850
11273,2019-04-18,광주,겨울,9990
11274,2019-04-18,대전,겨울,29910
11275,2019-04-18,서울,겨울,10018
11276,2019-04-18,대전,봄,7980
11277,2019-04-19,광주,겨울,24040
11278,2019-04-19,대전,겨울,26250
11279,2019-04-19,서울,겨울,19600
11280,2019-04-19,대전,봄,7950
11281,2019-04-20,광주,겨울,13410
11282,2019-04-20,대전,겨울,11900
11283,2019-04-20,서울,겨울,29400
11284,2019-04-20,대전,봄,8090
11285,2019-04-22,광주,겨울,30790
11286,2019-04-22,대전,겨울,22020
11287,2019-04-22,서울,겨울,35
11288,2019-04-22,대전,봄,4330
11289,2019-04-23,광주,겨울,27220
11290,2019-04-23,대전,겨울,29290
11291,2019-04-23,서울,겨울,35
11292,2019-04-23,대전,봄,15470
11293,2019-04-24,광주,겨울,9780
11294,2019-04-24,대전,겨울,26680
11295,2019-04-24,서울,겨울,29718
11296,2019-04-24,대전,봄,15840
11297,2019-04-25,광주,겨울,14040
11298,2019-04-25,대전,겨울,22840
11299,2019-04-25,서울,겨울,20035
